Name,Email,Phone,WhatsApp Number,Status,Source,Budget Min,Budget Max,Preferred Location,Property Type,Bedroom,Tier,Notes
Lead User 1784,lead1784@example.com,9000001783,9000001783,new,website,7400000,11500000,Delhi,1 BHK,2,high,Auto-generated lead 1784 interested in 1 BHK at Delhi.
Lead User 1785,lead1785@example.com,9000001784,9000001784,new,facebook,4400000,6500000,Delhi,Villa,3,medium,Auto-generated lead 1785 interested in Villa at Delhi.
Lead User 1786,lead1786@example.com,9000001785,9000001785,new,facebook,7800000,12100000,Bangalore,4 BHK,3,medium,Auto-generated lead 1786 interested in 4 BHK at Bangalore.
Lead User 1787,lead1787@example.com,9000001786,9000001786,new,referral,6600000,9800000,Mumbai,4 BHK,1,high,Auto-generated lead 1787 interested in 4 BHK at Mumbai.
Lead User 1788,lead1788@example.com,9000001787,9000001787,contacted,website,6200000,7600000,Delhi,3 BHK,1,medium,Auto-generated lead 1788 interested in 3 BHK at Delhi.
Lead User 1789,lead1789@example.com,9000001788,9000001788,contacted,google_ads,3500000,5200000,Bangalore,2 BHK,2,low,Auto-generated lead 1789 interested in 2 BHK at Bangalore.
Lead User 1790,lead1790@example.com,9000001789,9000001789,new,website,7600000,9800000,Hyderabad,1 BHK,5,low,Auto-generated lead 1790 interested in 1 BHK at Hyderabad.
Lead User 1791,lead1791@example.com,9000001790,9000001790,qualified,facebook,3400000,8000000,Hyderabad,4 BHK,5,low,Auto-generated lead 1791 interested in 4 BHK at Hyderabad.
Lead User 1792,lead1792@example.com,9000001791,9000001791,contacted,google_ads,6400000,11200000,Bangalore,2 BHK,3,high,Auto-generated lead 1792 interested in 2 BHK at Bangalore.
Lead User 1793,lead1793@example.com,9000001792,9000001792,contacted,facebook,6300000,7600000,Hyderabad,3 BHK,3,low,Auto-generated lead 1793 interested in 3 BHK at Hyderabad.
Lead User 1794,lead1794@example.com,9000001793,9000001793,qualified,google_ads,5900000,9800000,Hyderabad,Penthouse,1,medium,Auto-generated lead 1794 interested in Penthouse at Hyderabad.
Lead User 1795,lead1795@example.com,9000001794,9000001794,lost,referral,4800000,6700000,Bangalore,Villa,1,low,Auto-generated lead 1795 interested in Villa at Bangalore.
Lead User 1796,lead1796@example.com,9000001795,9000001795,contacted,website,6800000,10100000,Bangalore,Villa,4,medium,Auto-generated lead 1796 interested in Villa at Bangalore.
Lead User 1797,lead1797@example.com,9000001796,9000001796,contacted,facebook,6500000,9800000,Delhi,4 BHK,4,low,Auto-generated lead 1797 interested in 4 BHK at Delhi.
Lead User 1798,lead1798@example.com,9000001797,9000001797,qualified,google_ads,6300000,7600000,Delhi,3 BHK,1,high,Auto-generated lead 1798 interested in 3 BHK at Delhi.
Lead User 1799,lead1799@example.com,9000001798,9000001798,new,facebook,7500000,9100000,Bangalore,4 BHK,2,high,Auto-generated lead 1799 interested in 4 BHK at Bangalore.
Lead User 1800,lead1800@example.com,9000001799,9000001799,new,website,3400000,6200000,Mumbai,1 BHK,5,high,Auto-generated lead 1800 interested in 1 BHK at Mumbai.
Lead User 1801,lead1801@example.com,9000001800,9000001800,qualified,facebook,4400000,7300000,Pune,2 BHK,3,low,Auto-generated lead 1801 interested in 2 BHK at Pune.
Lead User 1802,lead1802@example.com,9000001801,9000001801,lost,referral,4300000,6000000,Hyderabad,1 BHK,2,high,Auto-generated lead 1802 interested in 1 BHK at Hyderabad.
Lead User 1803,lead1803@example.com,9000001802,9000001802,lost,referral,3000000,4100000,Hyderabad,Penthouse,1,low,Auto-generated lead 1803 interested in Penthouse at Hyderabad.
Lead User 1804,lead1804@example.com,9000001803,9000001803,qualified,website,8000000,11800000,Hyderabad,Villa,2,medium,Auto-generated lead 1804 interested in Villa at Hyderabad.
Lead User 1805,lead1805@example.com,9000001804,9000001804,contacted,website,3000000,7500000,Hyderabad,1 BHK,1,high,Auto-generated lead 1805 interested in 1 BHK at Hyderabad.
Lead User 1806,lead1806@example.com,9000001805,9000001805,new,website,3900000,8800000,Mumbai,1 BHK,5,medium,Auto-generated lead 1806 interested in 1 BHK at Mumbai.
Lead User 1807,lead1807@example.com,9000001806,9000001806,qualified,google_ads,6600000,9400000,Bangalore,3 BHK,2,medium,Auto-generated lead 1807 interested in 3 BHK at Bangalore.
Lead User 1808,lead1808@example.com,9000001807,9000001807,contacted,website,4800000,9500000,Hyderabad,4 BHK,5,high,Auto-generated lead 1808 interested in 4 BHK at Hyderabad.
Lead User 1809,lead1809@example.com,9000001808,9000001808,lost,website,3800000,6900000,Mumbai,3 BHK,3,high,Auto-generated lead 1809 interested in 3 BHK at Mumbai.
Lead User 1810,lead1810@example.com,9000001809,9000001809,qualified,facebook,3300000,6100000,Mumbai,Villa,3,medium,Auto-generated lead 1810 interested in Villa at Mumbai.
Lead User 1811,lead1811@example.com,9000001810,9000001810,lost,website,6300000,8500000,Pune,3 BHK,3,high,Auto-generated lead 1811 interested in 3 BHK at Pune.
Lead User 1812,lead1812@example.com,9000001811,9000001811,contacted,google_ads,3600000,6100000,Mumbai,1 BHK,5,high,Auto-generated lead 1812 interested in 1 BHK at Mumbai.
Lead User 1813,lead1813@example.com,9000001812,9000001812,new,facebook,4300000,9100000,Bangalore,2 BHK,4,low,Auto-generated lead 1813 interested in 2 BHK at Bangalore.
Lead User 1814,lead1814@example.com,9000001813,9000001813,new,website,3300000,6400000,Hyderabad,2 BHK,3,medium,Auto-generated lead 1814 interested in 2 BHK at Hyderabad.
Lead User 1815,lead1815@example.com,9000001814,9000001814,contacted,referral,4600000,9000000,Pune,Penthouse,2,high,Auto-generated lead 1815 interested in Penthouse at Pune.
Lead User 1816,lead1816@example.com,9000001815,9000001815,qualified,facebook,4700000,9600000,Hyderabad,Penthouse,1,low,Auto-generated lead 1816 interested in Penthouse at Hyderabad.
Lead User 1817,lead1817@example.com,9000001816,9000001816,new,google_ads,6800000,8800000,Bangalore,3 BHK,2,high,Auto-generated lead 1817 interested in 3 BHK at Bangalore.
Lead User 1818,lead1818@example.com,9000001817,9000001817,lost,facebook,7600000,9600000,Delhi,2 BHK,3,low,Auto-generated lead 1818 interested in 2 BHK at Delhi.
Lead User 1819,lead1819@example.com,9000001818,9000001818,new,referral,8000000,12500000,Bangalore,1 BHK,1,high,Auto-generated lead 1819 interested in 1 BHK at Bangalore.
Lead User 1820,lead1820@example.com,9000001819,9000001819,qualified,google_ads,5300000,8300000,Hyderabad,3 BHK,4,high,Auto-generated lead 1820 interested in 3 BHK at Hyderabad.
Lead User 1821,lead1821@example.com,9000001820,9000001820,contacted,facebook,5100000,9000000,Hyderabad,Villa,5,low,Auto-generated lead 1821 interested in Villa at Hyderabad.
Lead User 1822,lead1822@example.com,9000001821,9000001821,lost,website,4100000,7200000,Hyderabad,Penthouse,5,low,Auto-generated lead 1822 interested in Penthouse at Hyderabad.
Lead User 1823,lead1823@example.com,9000001822,9000001822,qualified,referral,6600000,9700000,Mumbai,1 BHK,2,medium,Auto-generated lead 1823 interested in 1 BHK at Mumbai.
Lead User 1824,lead1824@example.com,9000001823,9000001823,contacted,website,7400000,9700000,Bangalore,1 BHK,3,low,Auto-generated lead 1824 interested in 1 BHK at Bangalore.
Lead User 1825,lead1825@example.com,9000001824,9000001824,lost,referral,8000000,10300000,Mumbai,3 BHK,1,low,Auto-generated lead 1825 interested in 3 BHK at Mumbai.
Lead User 1826,lead1826@example.com,9000001825,9000001825,new,facebook,5900000,8100000,Hyderabad,Penthouse,3,high,Auto-generated lead 1826 interested in Penthouse at Hyderabad.
Lead User 1827,lead1827@example.com,9000001826,9000001826,qualified,referral,3100000,4500000,Mumbai,2 BHK,5,high,Auto-generated lead 1827 interested in 2 BHK at Mumbai.
Lead User 1828,lead1828@example.com,9000001827,9000001827,lost,website,3300000,4700000,Bangalore,1 BHK,3,medium,Auto-generated lead 1828 interested in 1 BHK at Bangalore.
Lead User 1829,lead1829@example.com,9000001828,9000001828,lost,facebook,3700000,6700000,Delhi,Villa,3,low,Auto-generated lead 1829 interested in Villa at Delhi.
Lead User 1830,lead1830@example.com,9000001829,9000001829,new,referral,3800000,7600000,Bangalore,Villa,5,low,Auto-generated lead 1830 interested in Villa at Bangalore.
Lead User 1831,lead1831@example.com,9000001830,9000001830,lost,google_ads,6600000,9200000,Mumbai,2 BHK,5,medium,Auto-generated lead 1831 interested in 2 BHK at Mumbai.
Lead User 1832,lead1832@example.com,9000001831,9000001831,qualified,facebook,4900000,7100000,Delhi,Penthouse,4,medium,Auto-generated lead 1832 interested in Penthouse at Delhi.
Lead User 1833,lead1833@example.com,9000001832,9000001832,contacted,google_ads,3000000,4000000,Mumbai,Villa,2,high,Auto-generated lead 1833 interested in Villa at Mumbai.
Lead User 1834,lead1834@example.com,9000001833,9000001833,new,google_ads,4100000,6800000,Pune,2 BHK,1,medium,Auto-generated lead 1834 interested in 2 BHK at Pune.
Lead User 1835,lead1835@example.com,9000001834,9000001834,contacted,website,3300000,8000000,Pune,Villa,3,medium,Auto-generated lead 1835 interested in Villa at Pune.
Lead User 1836,lead1836@example.com,9000001835,9000001835,lost,google_ads,7200000,10200000,Pune,4 BHK,5,medium,Auto-generated lead 1836 interested in 4 BHK at Pune.
Lead User 1837,lead1837@example.com,9000001836,9000001836,qualified,facebook,7100000,11500000,Bangalore,1 BHK,3,high,Auto-generated lead 1837 interested in 1 BHK at Bangalore.
Lead User 1838,lead1838@example.com,9000001837,9000001837,lost,facebook,7900000,10100000,Bangalore,3 BHK,1,medium,Auto-generated lead 1838 interested in 3 BHK at Bangalore.
Lead User 1839,lead1839@example.com,9000001838,9000001838,qualified,website,3500000,7600000,Bangalore,2 BHK,4,high,Auto-generated lead 1839 interested in 2 BHK at Bangalore.
Lead User 1840,lead1840@example.com,9000001839,9000001839,lost,facebook,5500000,7300000,Hyderabad,4 BHK,1,medium,Auto-generated lead 1840 interested in 4 BHK at Hyderabad.
Lead User 1841,lead1841@example.com,9000001840,9000001840,new,facebook,3400000,4900000,Delhi,4 BHK,4,high,Auto-generated lead 1841 interested in 4 BHK at Delhi.
Lead User 1842,lead1842@example.com,9000001841,9000001841,contacted,website,5300000,8100000,Pune,3 BHK,3,medium,Auto-generated lead 1842 interested in 3 BHK at Pune.
Lead User 1843,lead1843@example.com,9000001842,9000001842,lost,website,7000000,10700000,Pune,Penthouse,5,medium,Auto-generated lead 1843 interested in Penthouse at Pune.
Lead User 1844,lead1844@example.com,9000001843,9000001843,new,google_ads,4100000,8500000,Mumbai,1 BHK,5,high,Auto-generated lead 1844 interested in 1 BHK at Mumbai.
Lead User 1845,lead1845@example.com,9000001844,9000001844,contacted,website,7200000,8900000,Bangalore,Penthouse,5,high,Auto-generated lead 1845 interested in Penthouse at Bangalore.
Lead User 1846,lead1846@example.com,9000001845,9000001845,contacted,referral,6000000,7000000,Delhi,1 BHK,3,high,Auto-generated lead 1846 interested in 1 BHK at Delhi.
Lead User 1847,lead1847@example.com,9000001846,9000001846,contacted,website,3800000,7300000,Delhi,1 BHK,5,medium,Auto-generated lead 1847 interested in 1 BHK at Delhi.
Lead User 1848,lead1848@example.com,9000001847,9000001847,new,referral,4600000,9400000,Mumbai,3 BHK,1,medium,Auto-generated lead 1848 interested in 3 BHK at Mumbai.
Lead User 1849,lead1849@example.com,9000001848,9000001848,new,google_ads,5600000,7600000,Hyderabad,3 BHK,4,high,Auto-generated lead 1849 interested in 3 BHK at Hyderabad.
Lead User 1850,lead1850@example.com,9000001849,9000001849,new,google_ads,7900000,12900000,Bangalore,Penthouse,2,medium,Auto-generated lead 1850 interested in Penthouse at Bangalore.
Lead User 1851,lead1851@example.com,9000001850,9000001850,qualified,website,3000000,7000000,Bangalore,4 BHK,1,low,Auto-generated lead 1851 interested in 4 BHK at Bangalore.
Lead User 1852,lead1852@example.com,9000001851,9000001851,lost,facebook,7000000,10000000,Bangalore,2 BHK,5,medium,Auto-generated lead 1852 interested in 2 BHK at Bangalore.
Lead User 1853,lead1853@example.com,9000001852,9000001852,qualified,google_ads,4000000,5300000,Pune,1 BHK,4,high,Auto-generated lead 1853 interested in 1 BHK at Pune.
Lead User 1854,lead1854@example.com,9000001853,9000001853,contacted,referral,7400000,12200000,Mumbai,Penthouse,1,low,Auto-generated lead 1854 interested in Penthouse at Mumbai.
Lead User 1855,lead1855@example.com,9000001854,9000001854,new,website,4600000,7400000,Pune,2 BHK,4,medium,Auto-generated lead 1855 interested in 2 BHK at Pune.
Lead User 1856,lead1856@example.com,9000001855,9000001855,contacted,website,5200000,7900000,Pune,Villa,4,high,Auto-generated lead 1856 interested in Villa at Pune.
Lead User 1857,lead1857@example.com,9000001856,9000001856,new,facebook,7900000,11400000,Delhi,3 BHK,3,low,Auto-generated lead 1857 interested in 3 BHK at Delhi.
Lead User 1858,lead1858@example.com,9000001857,9000001857,qualified,facebook,6500000,9300000,Hyderabad,Penthouse,3,high,Auto-generated lead 1858 interested in Penthouse at Hyderabad.
Lead User 1859,lead1859@example.com,9000001858,9000001858,contacted,facebook,5300000,6900000,Delhi,4 BHK,2,high,Auto-generated lead 1859 interested in 4 BHK at Delhi.
Lead User 1860,lead1860@example.com,9000001859,9000001859,contacted,google_ads,4700000,9700000,Bangalore,2 BHK,2,medium,Auto-generated lead 1860 interested in 2 BHK at Bangalore.
Lead User 1861,lead1861@example.com,9000001860,9000001860,new,google_ads,5900000,7600000,Mumbai,Penthouse,5,low,Auto-generated lead 1861 interested in Penthouse at Mumbai.
Lead User 1862,lead1862@example.com,9000001861,9000001861,new,facebook,5100000,7500000,Mumbai,1 BHK,4,high,Auto-generated lead 1862 interested in 1 BHK at Mumbai.
Lead User 1863,lead1863@example.com,9000001862,9000001862,contacted,facebook,6700000,8500000,Pune,Villa,1,high,Auto-generated lead 1863 interested in Villa at Pune.
Lead User 1864,lead1864@example.com,9000001863,9000001863,qualified,google_ads,4700000,9700000,Pune,Penthouse,4,medium,Auto-generated lead 1864 interested in Penthouse at Pune.
Lead User 1865,lead1865@example.com,9000001864,9000001864,contacted,referral,5400000,7300000,Pune,Penthouse,3,high,Auto-generated lead 1865 interested in Penthouse at Pune.
Lead User 1866,lead1866@example.com,9000001865,9000001865,qualified,google_ads,6500000,11200000,Delhi,Penthouse,2,medium,Auto-generated lead 1866 interested in Penthouse at Delhi.
Lead User 1867,lead1867@example.com,9000001866,9000001866,contacted,referral,7400000,9100000,Pune,1 BHK,3,medium,Auto-generated lead 1867 interested in 1 BHK at Pune.
Lead User 1868,lead1868@example.com,9000001867,9000001867,qualified,google_ads,6100000,9200000,Hyderabad,2 BHK,5,low,Auto-generated lead 1868 interested in 2 BHK at Hyderabad.
Lead User 1869,lead1869@example.com,9000001868,9000001868,lost,google_ads,3200000,8000000,Hyderabad,2 BHK,3,low,Auto-generated lead 1869 interested in 2 BHK at Hyderabad.
Lead User 1870,lead1870@example.com,9000001869,9000001869,new,facebook,7900000,12800000,Pune,3 BHK,5,high,Auto-generated lead 1870 interested in 3 BHK at Pune.
Lead User 1871,lead1871@example.com,9000001870,9000001870,new,referral,4000000,8100000,Delhi,3 BHK,5,medium,Auto-generated lead 1871 interested in 3 BHK at Delhi.
Lead User 1872,lead1872@example.com,9000001871,9000001871,qualified,referral,6300000,11200000,Pune,Penthouse,2,high,Auto-generated lead 1872 interested in Penthouse at Pune.
Lead User 1873,lead1873@example.com,9000001872,9000001872,new,referral,4000000,7800000,Mumbai,1 BHK,3,low,Auto-generated lead 1873 interested in 1 BHK at Mumbai.
Lead User 1874,lead1874@example.com,9000001873,9000001873,new,website,6600000,9400000,Pune,Penthouse,1,high,Auto-generated lead 1874 interested in Penthouse at Pune.
Lead User 1875,lead1875@example.com,9000001874,9000001874,new,google_ads,7500000,11300000,Hyderabad,2 BHK,2,low,Auto-generated lead 1875 interested in 2 BHK at Hyderabad.
Lead User 1876,lead1876@example.com,9000001875,9000001875,new,website,5400000,10000000,Pune,4 BHK,3,high,Auto-generated lead 1876 interested in 4 BHK at Pune.
Lead User 1877,lead1877@example.com,9000001876,9000001876,qualified,facebook,3600000,6600000,Bangalore,Villa,2,high,Auto-generated lead 1877 interested in Villa at Bangalore.
Lead User 1878,lead1878@example.com,9000001877,9000001877,lost,referral,3400000,7200000,Hyderabad,1 BHK,1,medium,Auto-generated lead 1878 interested in 1 BHK at Hyderabad.
Lead User 1879,lead1879@example.com,9000001878,9000001878,lost,referral,6600000,8500000,Hyderabad,Villa,1,medium,Auto-generated lead 1879 interested in Villa at Hyderabad.
Lead User 1880,lead1880@example.com,9000001879,9000001879,contacted,referral,4500000,9200000,Bangalore,1 BHK,5,medium,Auto-generated lead 1880 interested in 1 BHK at Bangalore.
Lead User 1881,lead1881@example.com,9000001880,9000001880,qualified,facebook,7600000,10700000,Pune,3 BHK,2,medium,Auto-generated lead 1881 interested in 3 BHK at Pune.
Lead User 1882,lead1882@example.com,9000001881,9000001881,lost,facebook,5700000,7900000,Bangalore,2 BHK,3,high,Auto-generated lead 1882 interested in 2 BHK at Bangalore.
Lead User 1883,lead1883@example.com,9000001882,9000001882,contacted,facebook,6400000,8500000,Delhi,Penthouse,2,low,Auto-generated lead 1883 interested in Penthouse at Delhi.
Lead User 1884,lead1884@example.com,9000001883,9000001883,new,google_ads,5900000,9400000,Pune,3 BHK,5,low,Auto-generated lead 1884 interested in 3 BHK at Pune.
Lead User 1885,lead1885@example.com,9000001884,9000001884,contacted,facebook,7000000,9600000,Pune,3 BHK,2,low,Auto-generated lead 1885 interested in 3 BHK at Pune.
Lead User 1886,lead1886@example.com,9000001885,9000001885,lost,google_ads,5200000,9300000,Pune,Villa,1,high,Auto-generated lead 1886 interested in Villa at Pune.
